model_id,difficulty_score,p_low,p_mid,p_mid_high,p_high,estimated_quality,quality_lower,quality_upper,estimate_label
gemini-3.5-flash,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,0.16344393294753717,0.08344393294753717,0.2434439329475372,public-benchmark constrained estimate
gemini-3.5-flash,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,0.15903428139449283,0.07903428139449283,0.23903428139449284,public-benchmark constrained estimate
gemini-3.5-flash,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,0.15503967998927787,0.07503967998927787,0.23503967998927788,public-benchmark constrained estimate
gemini-3.5-flash,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,0.1514308874322938,0.0714308874322938,0.23143088743229379,public-benchmark constrained estimate
gemini-3.5-flash,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,0.14817868600128017,0.06817868600128017,0.22817868600128016,public-benchmark constrained estimate
gemini-3.5-flash,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,0.1452543916290601,0.06525439162906009,0.22525439162906008,public-benchmark constrained estimate
gemini-3.5-flash,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,0.1426302517267587,0.06263025172675869,0.2226302517267587,public-benchmark constrained estimate
gemini-3.5-flash,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,0.14027974132900867,0.060279741329008665,0.22027974132900868,public-benchmark constrained estimate
gemini-3.5-flash,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,0.1381777702998692,0.05817777029986919,0.21817777029986918,public-benchmark constrained estimate
deepseek-v4-flash,0,0.9688561694652216,0.02973347203816044,0.0013400466539488735,7.031184266914957e-05,0.8677147885538937,0.7277147885538937,1.0,public-benchmark constrained estimate
deepseek-v4-flash,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,0.8661278399869159,0.7261278399869159,1.0,public-benchmark constrained estimate
deepseek-v4-flash,2,0.96036116089903,0.037828628074767376,0.0017199306360523377,9.028039015031105e-05,0.8643446964693929,0.7243446964693929,1.0,public-benchmark constrained estimate
deepseek-v4-flash,3,0.9553191297273498,0.0426301267327328,0.0019484436851915632,0.00010229985472581484,0.8623432546397928,0.7223432546397928,1.0,public-benchmark constrained estimate
deepseek-v4-flash,4,0.9496693674025232,0.0480074700748456,0.002207243179444952,0.00011591934318633098,0.8600994945412207,0.7200994945412207,1.0,public-benchmark constrained estimate
deepseek-v4-flash,5,0.9433475746920262,0.05402075133308923,0.0025003221778193124,0.00013135179706526775,0.8575874682363142,0.7175874682363141,0.9975874682363142,public-benchmark constrained estimate
deepseek-v4-flash,6,0.9362850057480347,0.060733961522110406,0.0028321942472820157,0.0001488384825728813,0.854779337225749,0.7147793372257489,0.994779337225749,public-benchmark constrained estimate
deepseek-v4-flash,7,0.9284088005554475,0.06821458706281297,0.003207959627750357,0.00016865275398914432,0.8516454724420772,0.7116454724420772,0.9916454724420772,public-benchmark constrained estimate
deepseek-v4-flash,8,0.9196425311777929,0.07653298517756987,0.0036333793287594337,0.00019110431587777675,0.8481546321662496,0.7081546321662496,0.9881546321662497,public-benchmark constrained estimate
deepseek-v4-flash,9,0.9099070060380482,0.08576149194138781,0.004114957970668882,0.00021654404989510323,0.8442742343117497,0.7042742343117497,0.9842742343117498,public-benchmark constrained estimate
deepseek-v4-flash,10,0.8991213772699435,0.0959732170243345,0.004660036225179408,0.0002453694805426224,0.8399707398047442,0.6999707398047442,0.9799707398047443,public-benchmark constrained estimate
deepseek-v4-flash,11,0.8872045937171068,0.10724048157920205,0.0052768937398135875,0.0002780309638775155,0.8352101628411404,0.6952101628411403,0.9752101628411404,public-benchmark constrained estimate
deepseek-v4-flash,12,0.8740772351648677,0.1196328626982398,0.005974863442811144,0.00031503869408133935,0.829958721140689,0.689958721140689,0.969958721140689,public-benchmark constrained estimate
deepseek-v4-flash,13,0.8596637505099168,0.1332148207443481,0.006764458110697443,0.00035697063503765833,0.824183634434169,0.684183634434169,0.964183634434169,public-benchmark constrained estimate
deepseek-v4-flash,14,0.8438951025545426,0.14804290591718577,0.00765751003042956,0.00040448149784208087,0.8178540718412564,0.6778540718412563,0.9578540718412564,public-benchmark constrained estimate
deepseek-v4-flash,15,0.8267117940706734,0.16416256854014605,0.008667324488545482,0.00045831290063503817,0.8109422381933569,0.6709422381933569,0.9509422381933569,public-benchmark constrained estimate
deepseek-v4-flash,16,0.8080672135527632,0.18160463392793158,0.009808847654810264,0.000519304864494927,0.8034245756720721,0.6634245756720721,0.9434245756720722,public-benchmark constrained estimate
deepseek-v4-flash,17,0.7879311956428947,0.2003815463614109,0.011098849177137495,0.0005884088185569393,0.7952830407472808,0.6552830407472808,0.9352830407472809,public-benchmark constrained estimate
deepseek-v4-flash,18,0.7662936430859598,0.22048353516173505,0.012556119443061557,0.00066670230924359,0.7865063982735266,0.6465063982735266,0.9265063982735267,public-benchmark constrained estimate
deepseek-v4-flash,19,0.7431680086124812,0.2418749047943688,0.014201680960420461,0.0007554056327295284,0.7770914564019974,0.6370914564019974,0.9170914564019974,public-benchmark constrained estimate
deepseek-v4-flash,20,0.7185943925708562,0.26449069416241733,0.01605901262998128,0.0008559006367452277,0.7670441500592907,0.6270441500592907,0.9070441500592907,public-benchmark constrained estimate
deepseek-v4-flash,21,0.6926419831347361,0.2882339801143749,0.018154284783106312,0.0009697519677825852,0.756380370066848,0.616380370066848,0.896380370066848,public-benchmark constrained estimate
deepseek-v4-flash,22,0.6654105587468141,0.31297410849053825,0.020516601689723003,0.0010987310729246428,0.7451264326731143,0.6051264326731143,0.8851264326731143,public-benchmark constrained estimate
deepseek-v4-flash,23,0.6370307944803832,0.33854611546550956,0.023178246752018825,0.0012448433020883743,0.7333190931519954,0.5933190931519954,0.8733190931519954,public-benchmark constrained estimate
deepseek-v4-flash,24,0.6076631698328917,0.36475154794031833,0.02617492373017196,0.001410358496618023,0.7210050289619857,0.5810050289619857,0.8610050289619857,public-benchmark constrained estimate
deepseek-v4-flash,25,0.5774953651858119,0.39136080427940967,0.029545985040761117,0.0015978454940173438,0.7082397528097044,0.5682397528097044,0.8482397528097044,public-benchmark constrained estimate
deepseek-v4-flash,26,0.546738151984614,0.41811700161459286,0.03333463537459062,0.0018102110262026487,0.6950859616438312,0.5550859616438312,0.8350859616438312,public-benchmark constrained estimate
deepseek-v4-flash,27,0.5156199157230157,0.44474124517601427,0.03758809556105265,0.002050743539917378,0.6816113796264881,0.5416113796264881,0.8216113796264881,public-benchmark constrained estimate
deepseek-v4-flash,28,0.4843800842769844,0.47093904545036536,0.042357707750018916,0.002323162522631283,0.6678862051303189,0.5278862051303189,0.807886205130319,public-benchmark constrained estimate
deepseek-v4-flash,29,0.45326184801538627,0.4964075193871369,0.04769895862259228,0.00263167397488458,0.6539803165703338,0.5139803165703338,0.7939803165703339,public-benchmark constrained estimate
deepseek-v4-flash,30,0.4225046348141883,0.5208429398778379,0.053671392578118905,0.0029810327298548972,0.6399604226895897,0.49996042268958973,0.7799604226895898,public-benchmark constrained estimate
deepseek-v4-flash,31,0.3923368301671085,0.5439481755809261,0.060338381870225805,0.0033766123817395013,0.6258873549843974,0.4858873549843974,0.7658873549843974,public-benchmark constrained estimate
deepseek-v4-flash,32,0.36296920551961687,0.5654395950358306,0.06776671579991526,0.0038244836446372104,0.611813691455189,0.47181369145518903,0.7518136914551891,public-benchmark constrained estimate
deepseek-v4-flash,33,0.334589441253186,0.5850530899246069,0.07602596680164309,0.00433150202056399,0.5977818733324151,0.45778187333241505,0.7377818733324151,public-benchmark constrained estimate
deepseek-v4-flash,34,0.30735801686526387,0.6025489891727843,0.08518758825622978,0.004905405705722035,0.583822934326844,0.44382293432684394,0.723822934326844,public-benchmark constrained estimate
deepseek-v4-flash,35,0.2814056074291439,0.6177157698407996,0.09532369802636538,0.005554924703691103,0.5699559116376322,0.42995591163763214,0.7099559116376322,public-benchmark constrained estimate
deepseek-v4-flash,36,0.2568319913875189,0.6303726023295879,0.10650550414600067,0.0062899021368924835,0.55618795622233,0.41618795622232996,0.69618795622233,public-benchmark constrained estimate
deepseek-v4-flash,37,0.2337063569140404,0.6403708782508273,0.11880133608939719,0.007121428745735101,0.5425151125837171,0.4025151125837171,0.6825151125837171,public-benchmark constrained estimate
deepseek-v4-flash,38,0.2120688043571053,0.6475949461528115,0.13227425796181155,0.008061991528271641,0.5289236995698359,0.38892369956983586,0.6689236995698359,public-benchmark constrained estimate
deepseek-v4-flash,39,0.19193278644723677,0.6519623161073058,0.1469792600562769,0.00912563738918052,0.5153921951507958,0.3753921951507958,0.6553921951507958,public-benchmark constrained estimate
deepseek-v4-flash,40,0.1732882059293266,0.6534235881413468,0.16296005341002137,0.010328152519305191,0.5018935094765339,0.36189350947653387,0.6418935094765339,public-benchmark constrained estimate
deepseek-v4-flash,41,0.15610489744545752,0.6519623161073058,0.1802455284515423,0.011687257995694434,0.4883975199210097,0.3483975199210097,0.6283975199210097,public-benchmark constrained estimate
deepseek-v4-flash,42,0.14033624949008328,0.6475949461528114,0.19884598260480008,0.013222821752305148,0.4748737368532789,0.33487373685327887,0.6148737368532788,public-benchmark constrained estimate
deepseek-v4-flash,43,0.12592276483513243,0.6403708782508274,0.21874927032089023,0.01495708659314999,0.46129396734563893,0.3212939673456389,0.601293967345639,public-benchmark constrained estimate
deepseek-v4-flash,44,0.1127954062828933,0.6303726023295879,0.23991707812079227,0.01691491326672651,0.44763484462189934,0.30763484462189933,0.5876348446218993,public-benchmark constrained estimate
deepseek-v4-flash,45,0.10087862273005643,0.6177157698407998,0.2622815706782549,0.019124036750888904,0.43388009369957564,0.29388009369957563,0.5738800936995756,public-benchmark constrained estimate
deepseek-v4-flash,46,0.0900929939619518,0.6025489891727843,0.2857426841026162,0.021615332762647654,0.420022409573893,0.28002240957389296,0.560022409573893,public-benchmark constrained estimate
deepseek-v4-flash,47,0.08035746882220707,0.585053089924607,0.3101663511990787,0.0244230900541072,0.40606483551576733,0.2660648355157673,0.5460648355157673,public-benchmark constrained estimate
deepseek-v4-flash,48,0.07159119944455239,0.5654395950358309,0.3353839232928268,0.027585282226789982,0.392021547952212,0.252021547952212,0.532021547952212,public-benchmark constrained estimate
deepseek-v4-flash,49,0.06371499425196536,0.5439481755809263,0.3611929996323298,0.031143830534778462,0.37791798273584015,0.23791798273584014,0.5179179827358402,public-benchmark constrained estimate
deepseek-v4-flash,50,0.056652425307973875,0.520842939877838,0.3873597884133949,0.03514484640079327,0.36379027575741696,0.22379027575741695,0.503790275757417,public-benchmark constrained estimate
deepseek-v4-flash,51,0.05033063259747683,0.49640751938713706,0.41362300891441606,0.039638839100970026,0.3496840371590696,0.20968403715906958,0.4896840371590696,public-benchmark constrained estimate
deepseek-v4-flash,52,0.04468087027265022,0.47093904545036547,0.4396992140043341,0.0446808702726502,0.335652529003399,0.19565252900339897,0.475652529003399,public-benchmark constrained estimate
deepseek-v4-flash,53,0.03963883910096999,0.44474124517601443,0.4652892831255387,0.0503306325974769,0.32175436545009056,0.18175436545009055,0.4617543654500906,public-benchmark constrained estimate
deepseek-v4-flash,54,0.035144846400793295,0.41811700161459286,0.49008572667663997,0.05665242530797386,0.3080508956986109,0.16805089569861087,0.4480508956986109,public-benchmark constrained estimate
deepseek-v4-flash,55,0.031143830534778427,0.3913608042794098,0.5137803709338464,0.06371499425196536,0.2946034570145912,0.15460345701459116,0.4346034570145912,public-benchmark constrained estimate
deepseek-v4-flash,56,0.02758528222678991,0.3647515479403184,0.5360719703883392,0.0715911994445525,0.28147069371272965,0.14147069371272963,0.42147069371272966,public-benchmark constrained estimate
deepseek-v4-flash,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.080357468822207,0.2687061265054986,0.12870612650549856,0.4087061265054986,public-benchmark constrained estimate
deepseek-v4-flash,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,0.25635612686323156,0.11635612686323155,0.3963561268632316,public-benchmark constrained estimate
deepseek-v4-flash,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,0.24445840754760814,0.10445840754760813,0.3844584075476082,public-benchmark constrained estimate
deepseek-v4-flash,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289315,0.2330410896987287,0.09304108969872868,0.37304108969872873,public-benchmark constrained estimate
deepseek-v4-flash,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,0.22212235567633798,0.08212235567633797,0.362122355676338,public-benchmark constrained estimate
deepseek-v4-flash,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,0.21171065133448466,0.07171065133448465,0.35171065133448465,public-benchmark constrained estimate
deepseek-v4-flash,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,0.2018053658002661,0.06180536580026608,0.3418053658002661,public-benchmark constrained estimate
deepseek-v4-flash,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.17328820592932656,0.1923978931661523,0.05239789316615229,0.3323978931661523,public-benchmark constrained estimate
deepseek-v4-flash,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,0.18347296872868524,0.043472968728685224,0.32347296872868525,public-benchmark constrained estimate
